2.8052e+030,-6.46105e+030
-6.84246e+030,1.28349e+031
-2.87901e+031,4.1569e+031
2.50881e+031,6.9303e+031
-6.09298e+031,1.5322e+031
5.7675e+031,1.37367e+032
1.45124e+032,-1.34074e+032
6.1387e+032,-2.26984e+032
1.39166e+033,-3.67843e+031
2.11991e+033,1.08998e+033
1.4185e+033,3.22558e+033
2.08592e+032,-3.40801e+032
-4.46431e+033,-4.58014e+033
-6.67678e+033,-1.49159e+034
-1.07946e+034,2.30547e+033
-2.22457e+034,2.96675e+034
-2.01029e+034,7.93072e+034
5.60867e+034,4.58173e+034
1.39728e+035,-6.57015e+034
-3.6819e+034,8.70891e+034
-2.73579e+035,-2.24138e+035
-2.4036e+035,-8.78218e+035
8.45579e+035,-7.24088e+035
-3.64117e+035,-2.10632e+036
-2.86462e+036,-3.14905e+035
-7.56283e+036,1.79674e+036
-4.18922e+036,9.73491e+036
-1.85683e+037,1.10888e+037
-5.8605e+036,-9.48596e+036
-1.32107e+037,3.03318e+037
5.78679e+036,9.54086e+037
6.63775e+037,1.91385e+038
1.10525e+038,6.56057e+036
2.7694e+038,-2.64567e+038
-2.43627e+038,-3.76997e+038
-7.6422e+038,3.46762e+038
-2.15462e+039,-1.95569e+038
1.27204e+038,8.21485e+038
-2.41969e+039,4.13815e+039
-2.04048e+038,-2.50147e+039
1.09673e+040,1.02836e+039
-6.06223e+039,-8.69342e+039
-3.50903e+040,-2.40069e+040
-3.8217e+040,-7.88463e+040
-1.56034e+040,1.02571e+040
-1.68105e+041,-1.00402e+040
-2.75538e+041,2.23937e+041
1.38292e+041,1.04025e+041
-2.99329e+041,-4.6897e+041
1.51709e+041,-1.58798e+042
1.68604e+041,4.308e+041
-3.10988e+042,1.24512e+042
1.1683e+042,4.93922e+042
6.43647e+042,1.27936e+043
